439	13507	m54316_180808_005743/71369059/ccs
440	15149	m54316_180808_005743/27132730/ccs
441	15730	m54316_180808_005743/14025421/ccs
442	14090	m54316_180808_005743/23134721/ccs
443	14549	m54316_180808_005743/53347036/ccs
444	14987	m54316_180808_005743/21693084/ccs
445	13619	m54316_180808_005743/27460341/ccs
446	14737	m54316_180808_005743/20643966/ccs
447	13162	m54316_180808_005743/50528481/ccs
448	14014	m54316_180808_005743/39912114/ccs
449	17254	m54316_180808_005743/27721935/ccs
450	13575	m54316_180808_005743/25887151/ccs
451	13670	m54316_180808_005743/65470795/ccs
452	17574	m54316_180808_005743/31851489/ccs
453	16579	m54316_180808_005743/46662147/ccs
454	13011	m54316_180808_005743/23528165/ccs
455	17737	m54316_180808_005743/26739675/ccs
456	14719	m54316_180808_005743/66847243/ccs
457	12779	m54316_180808_005743/15664101/ccs
458	15022	m54316_180808_005743/15795022/ccs
459	14117	m54316_180808_005743/55247367/ccs
460	14251	m54316_180808_005743/31981966/ccs
461	14020	m54316_180808_005743/50463131/ccs
462	14888	m54316_180808_005743/17302289/ccs
463	12957	m54316_180808_005743/73007930/ccs
464	13109	m54316_180808_005743/27197516/ccs
465	15353	m54316_180808_005743/16056639/ccs
466	14512	m54316_180808_005743/37159670/ccs
467	14099	m54316_180808_005743/23265925/ccs
468	13740	m54316_180808_005743/22741489/ccs
469	12501	m54316_180808_005743/41222307/ccs
470	13831	m54316_180808_005743/20382687/ccs
471	13149	m54316_180808_005743/60818146/ccs
472	14484	m54316_180808_005743/35652324/ccs
473	13185	m54316_180808_005743/38208447/ccs
474	13688	m54316_180808_005743/23330905/ccs
475	12989	m54316_180808_005743/30736520/ccs
476	14239	m54316_180808_005743/47579761/ccs
477	13711	m54316_180808_005743/36504275/ccs
478	14189	m54316_180808_005743/25034840/ccs
479	15512	m54316_180808_005743/52428931/ccs
480	13613	m54316_180808_005743/27984659/ccs
481	14161	m54316_180808_005743/16253452/ccs
482	13259	m54316_180808_005743/71041427/ccs
483	14746	m54316_180808_005743/50725758/ccs
484	13954	m54316_180808_005743/39191111/ccs
485	13284	m54316_180808_005743/44827045/ccs
486	13849	m54316_180808_005743/67371514/ccs
487	13872	m54316_180808_005743/55378180/ccs
488	12951	m54316_180808_005743/71893313/ccs
489	14335	m54316_180808_005743/70190015/ccs
490	15002	m54316_180808_005743/40763937/ccs
491	14031	m54316_180808_005743/31523458/ccs
492	13783	m54316_180808_005743/27788168/ccs
493	15680	m54316_180808_005743/26477279/ccs
494	13503	m54316_180808_005743/50528378/ccs
495	14219	m54316_180808_005743/54722777/ccs
496	17024	m54316_180808_005743/36963002/ccs
497	15118	m54316_180808_005743/45875634/ccs
498	14287	m54316_180808_005743/25690354/ccs
499	13486	m54316_180808_005743/34734640/ccs
500	12861	m54316_180808_005743/39125921/ccs
501	4162	m54316_180808_005743/44630726/ccs
502	13359	m54316_180808_005743/30408891/ccs
503	14918	m54316_180808_005743/57541249/ccs
504	13669	m54316_180808_005743/60883881/ccs
505	15261	m54316_180808_005743/46596986/ccs
506	15271	m54316_180808_005743/74645678/ccs
507	15444	m54316_180808_005743/65274856/ccs
508	13657	m54316_180808_005743/26346080/ccs
509	15833	m54316_180808_005743/52429810/ccs
510	13324	m54316_180808_005743/60097310/ccs
511	13160	m54316_180808_005743/54854156/ccs
512	17317	m54316_180808_005743/39780804/ccs
513	14035	m54316_180808_005743/25428196/ccs
514	13384	m54316_180808_005743/35782931/ccs
515	13703	m54316_180808_005743/58655467/ccs
516	14408	m54316_180808_005743/32899308/ccs
517	13641	m54316_180808_005743/56361465/ccs
518	16750	m54316_180808_005743/17105805/ccs
519	14553	m54316_180808_005743/52167622/ccs
520	16857	m54316_180808_005743/32637453/ccs
521	13261	m54316_180808_005743/15073761/ccs
522	13719	m54316_180808_005743/22872217/ccs
523	13528	m54316_180808_005743/57213433/ccs
524	13323	m54316_180808_005743/25362947/ccs
525	15418	m54316_180808_005743/64357052/ccs
526	17636	m54316_180808_005743/69993126/ccs
527	15427	m54316_180808_005743/62718455/ccs
528	13949	m54316_180808_005743/24772727/ccs
529	13815	m54316_180808_005743/21496120/ccs
530	13857	m54316_180808_005743/25821376/ccs
531	14564	m54316_180808_005743/58721212/ccs
532	16512	m54316_180808_005743/38535814/ccs
533	15067	m54316_180808_005743/63439757/ccs
534	15229	m54316_180808_005743/54199213/ccs
535	14860	m54316_180808_005743/51380951/ccs
536	14480	m54316_180808_005743/33226919/ccs
537	14511	m54316_180808_005743/61342175/ccs
538	13661	m54316_180808_005743/27918613/ccs
539	16520	m54316_180808_005743/18612877/ccs
540	15709	m54316_180808_005743/64225681/ccs
541	13099	m54316_180808_005743/71631612/ccs
542	13639	m54316_180808_005743/33686444/ccs
543	16281	m54316_180808_005743/24314432/ccs
544	15789	m54316_180808_005743/54133150/ccs
545	14681	m54316_180808_005743/27066896/ccs
546	14645	m54316_180808_005743/34145004/ccs
547	14380	m54316_180808_005743/48169954/ccs
548	13756	m54316_180808_005743/50987458/ccs
549	16505	m54316_180808_005743/49414684/ccs
550	15886	m54316_180808_005743/31129884/ccs
551	13320	m54316_180808_005743/56819954/ccs
552	14483	m54316_180808_005743/15532289/ccs
553	14843	m54316_180808_005743/59965695/ccs
554	14689	m54316_180808_005743/70517617/ccs
555	15649	m54316_180808_005743/27459922/ccs
556	14385	m54316_180808_005743/45089251/ccs
557	15206	m54316_180808_005743/31981774/ccs
558	13651	m54316_180808_005743/73335535/ccs
559	13153	m54316_180808_005743/20644319/ccs
560	15078	m54316_180808_005743/55968324/ccs
561	13872	m54316_180808_005743/52822093/ccs
562	15356	m54316_180808_005743/18612957/ccs
563	17461	m54316_180808_005743/58982850/ccs
564	13009	m54316_180808_005743/59376395/ccs
565	14850	m54316_180808_005743/32637247/ccs
566	17270	m54316_180808_005743/57016727/ccs
567	14418	m54316_180808_005743/13894225/ccs
568	13230	m54316_180808_005743/17105000/ccs
569	16890	m54316_180808_005743/22086072/ccs
570	13659	m54316_180808_005743/59769653/ccs
571	13625	m54316_180808_005743/69599625/ccs
572	13784	m54316_180808_005743/21693206/ccs
573	15636	m54316_180808_005743/44761661/ccs
574	13139	m54316_180808_005743/72287039/ccs
575	15076	m54316_180808_005743/36635408/ccs
576	17062	m54316_180808_005743/15073709/ccs
577	16678	m54316_180808_005743/21234448/ccs
578	14639	m54316_180808_005743/21037570/ccs
579	14493	m54316_180808_005743/20251403/ccs
580	14447	m54316_180808_005743/56229999/ccs
581	13964	m54316_180808_005743/27853696/ccs
582	13935	m54316_180808_005743/70713793/ccs
583	14343	m54316_180808_005743/31588958/ccs
584	18332	m54316_180808_005743/19989281/ccs
585	14056	m54316_180808_005743/21299360/ccs
586	13769	m54316_180808_005743/60752722/ccs
587	13748	m54316_180808_005743/51839166/ccs
588	15238	m54316_180808_005743/41418931/ccs
589	14820	m54316_180808_005743/17301810/ccs
590	14724	m54316_180808_005743/69927638/ccs
591	13819	m54316_180808_005743/33292829/ccs
592	13521	m54316_180808_005743/25428725/ccs
593	13274	m54316_180808_005743/18285311/ccs
594	12694	m54316_180808_005743/32178933/ccs
595	13947	m54316_180808_005743/33161373/ccs
596	13792	m54316_180808_005743/55837273/ccs
597	13590	m54316_180808_005743/47054997/ccs
598	14197	m54316_180808_005743/52166764/ccs
599	14088	m54316_180808_005743/25494355/ccs
600	14902	m54316_180808_005743/14746161/ccs
601	12880	m54316_180808_005743/27329414/ccs
602	14617	m54316_180808_005743/18678304/ccs
603	13493	m54316_180808_005743/46990027/ccs
604	13216	m54316_180808_005743/58917063/ccs
605	14634	m54316_180808_005743/68354906/ccs
606	15462	m54316_180808_005743/21103201/ccs
607	13419	m54316_180808_005743/58523867/ccs
608	13232	m54316_180808_005743/22807386/ccs
